SeriesId,AreaCode,ItemCode,SeriesTitle,FootnoteCodes,BeginYear,BeginPeriod,EndYear,EndPeriod
"APUC30072601     ",C300,72601,"Utility (piped) gas - 40 therms in South size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC30072610     ",C300,72610,"Electricity per KWH in South size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC30072611     ",C300,72611,"Utility (piped) gas - 100 therms in South size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC30072620     ",C300,72620,"Utility (piped) gas per therm in South size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC30072621     ",C300,72621,"Electricity per 500 KWH in South size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC30074712     ",C300,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in South size C, average price, not seasonally adjusted","          ",1978,M01,1990,M02
"APUC30074713     ",C300,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in South size C, average price, not seasonally adjusted","          ",1978,M01,1981,M02
"APUC30074714     ",C300,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in South size C, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUC30074715     ",C300,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South size C, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUC30074716     ",C300,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in South size C, average price, not seasonally adjusted","          ",1981,M09,1997,M12
"APUC3007471A     ",C300,7471A,"Gasoline, all types, per gallon/3.785 liters in South size C, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUC40072511     ",C400,72511,"Fuel oil #2 per gallon (3.785 liters) in West size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC40072601     ",C400,72601,"Utility (piped) gas - 40 therms in West size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC40072610     ",C400,72610,"Electricity per KWH in West size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC40072611     ",C400,72611,"Utility (piped) gas - 100 therms in West size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC40072620     ",C400,72620,"Utility (piped) gas per therm in West size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC40072621     ",C400,72621,"Electricity per 500 KWH in West size C, average price, not seasonally adjusted","          ",1978,M11,1997,M12
"APUC40074712     ",C400,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in West size C, average price, not seasonally adjusted","          ",1978,M01,1991,M04
"APUC40074713     ",C400,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in West size C, average price, not seasonally adjusted","          ",1978,M01,1981,M12
"APUC40074714     ",C400,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in West size C, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUC40074715     ",C400,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in West size C, average price, not seasonally adjusted","          ",1993,M12,1997,M12
"APUC40074716     ",C400,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in West size C, average price, not seasonally adjusted","          ",1981,M09,1997,M12
"APUC4007471A     ",C400,7471A,"Gasoline, all types, per gallon/3.785 liters in West size C, average price, not seasonally adjusted","          ",1978,M01,1997,M12
"APUD00072511     ",D000,72511,"Fuel oil #2 per gallon (3.785 liters) in City size D, average price, not seasonally adjusted","          ",1987,M01,2014,M12
"APUD00072601     ",D000,72601,"Utility (piped) gas - 40 therms in City size D, average price, not seasonally adjusted","          ",1987,M01,2013,M06
"APUD00072610     ",D000,72610,"Electricity per KWH in City size D, average price, not seasonally adjusted","          ",1987,M01,2017,M07
"APUD00072611     ",D000,72611,"Utility (piped) gas - 100 therms in City size D, average price, not seasonally adjusted","          ",1987,M01,2013,M06
"APUD00072620     ",D000,72620,"Utility (piped) gas per therm in City size D, average price, not seasonally adjusted","          ",1987,M01,2017,M07
"APUD00072621     ",D000,72621,"Electricity per 500 KWH in City size D, average price, not seasonally adjusted","          ",1987,M01,2013,M06
"APUD00074712     ",D000,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in City size D, average price, not seasonally adjusted","          ",1987,M01,1991,M04
"APUD00074714     ",D000,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in City size D, average price, not seasonally adjusted","          ",1987,M01,2017,M07
"APUD00074715     ",D000,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in City size D, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUD00074716     ",D000,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in City size D, average price, not seasonally adjusted","          ",1987,M01,2017,M07
"APUD00074717     ",D000,74717,"Automotive diesel fuel, per gallon/3.785 liters in City size D, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUD0007471A     ",D000,7471A,"Gasoline, all types, per gallon/3.785 liters in City size D, average price, not seasonally adjusted","          ",1987,M01,2017,M07
"APUD10072511     ",D100,72511,"Fuel oil #2 per gallon (3.785 liters) in Northeast size D, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUD10072601     ",D100,72601,"Utility (piped) gas - 40 therms in Northeast size D, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUD10072610     ",D100,72610,"Electricity per KWH in Northeast size D, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUD10072611     ",D100,72611,"Utility (piped) gas - 100 therms in Northeast size D, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUD10072620     ",D100,72620,"Utility (piped) gas per therm in Northeast size D, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUD10072621     ",D100,72621,"Electricity per 500 KWH in Northeast size D, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUD10074712     ",D100,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Northeast size D, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUD10074713     ",D100,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Northeast size D, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUD10074714     ",D100,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Northeast size D, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUD10074716     ",D100,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Northeast size D, average price, not seasonally adjusted","          ",1981,M12,1986,M12
"APUD1007471A     ",D100,7471A,"Gasoline, all types, per gallon/3.785 liters in Northeast size D, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUD20072511     ",D200,72511,"Fuel oil #2 per gallon (3.785 liters) in Midwest Size D, average price, not seasonally adjusted","          ",1979,M09,2017,M04
"APUD20072601     ",D200,72601,"Utility (piped) gas - 40 therms in Midwest Size D, average price, not seasonally adjusted","          ",1979,M08,2013,M06
"APUD20072610     ",D200,72610,"Electricity per KWH in Midwest Size D, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUD20072611     ",D200,72611,"Utility (piped) gas - 100 therms in Midwest Size D, average price, not seasonally adjusted","          ",1979,M08,2013,M06
"APUD20072620     ",D200,72620,"Utility (piped) gas per therm in Midwest Size D, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUD20072621     ",D200,72621,"Electricity per 500 KWH in Midwest Size D, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUD20074712     ",D200,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Midwest Size D, average price, not seasonally adjusted","          ",1978,M01,1990,M01
"APUD20074713     ",D200,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Midwest Size D, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUD20074714     ",D200,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Midwest Size D, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUD20074715     ",D200,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Midwest Size D, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUD20074716     ",D200,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Midwest Size D, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUD20074717     ",D200,74717,"Automotive diesel fuel, per gallon/3.785 liters in Midwest Size D, average price, not seasonally adjusted","          ",2007,M09,2017,M07
"APUD2007471A     ",D200,7471A,"Gasoline, all types, per gallon/3.785 liters in Midwest Size D, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUD30072511     ",D300,72511,"Fuel oil #2 per gallon (3.785 liters) in South Size D, average price, not seasonally adjusted","          ",1979,M05,2009,M10
"APUD30072601     ",D300,72601,"Utility (piped) gas - 40 therms in South Size D, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUD30072610     ",D300,72610,"Electricity per KWH in South Size D, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUD30072611     ",D300,72611,"Utility (piped) gas - 100 therms in South Size D, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUD30072620     ",D300,72620,"Utility (piped) gas per therm in South Size D, average price, not seasonally adjusted","          ",1978,M11,2017,M07
"APUD30072621     ",D300,72621,"Electricity per 500 KWH in South Size D, average price, not seasonally adjusted","          ",1978,M11,2013,M06
"APUD30074712     ",D300,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in South Size D, average price, not seasonally adjusted","          ",1978,M01,1989,M04
"APUD30074713     ",D300,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in South Size D, average price, not seasonally adjusted","          ",1978,M01,1980,M05
"APUD30074714     ",D300,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in South Size D, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUD30074715     ",D300,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South Size D, average price, not seasonally adjusted","          ",1993,M12,2017,M07
"APUD30074716     ",D300,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in South Size D, average price, not seasonally adjusted","          ",1981,M09,2017,M07
"APUD30074717     ",D300,74717,"Automotive diesel fuel, per gallon/3.785 liters in South Size D, average price, not seasonally adjusted","          ",2005,M05,2017,M07
"APUD3007471A     ",D300,7471A,"Gasoline, all types, per gallon/3.785 liters in South Size D, average price, not seasonally adjusted","          ",1978,M01,2017,M07
"APUD40072511     ",D400,72511,"Fuel oil #2 per gallon (3.785 liters) in West size D, average price, not seasonally adjusted","          ",1979,M06,1986,M12
"APUD40072601     ",D400,72601,"Utility (piped) gas - 40 therms in West size D, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUD40072610     ",D400,72610,"Electricity per KWH in West size D, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUD40072611     ",D400,72611,"Utility (piped) gas - 100 therms in West size D, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUD40072620     ",D400,72620,"Utility (piped) gas per therm in West size D, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUD40072621     ",D400,72621,"Electricity per 500 KWH in West size D, average price, not seasonally adjusted","          ",1978,M11,1986,M12
"APUD40074712     ",D400,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in West size D, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUD40074713     ",D400,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in West size D, average price, not seasonally adjusted","          ",1978,M01,1981,M01
"APUD40074714     ",D400,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in West size D, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUD4007471A     ",D400,7471A,"Gasoline, all types, per gallon/3.785 liters in West size D, average price, not seasonally adjusted","          ",1978,M01,1986,M12
"APUX00072511     ",X000,72511,"Fuel oil #2 per gallon (3.785 liters) in City size B/C, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUX00072601     ",X000,72601,"Utility (piped) gas - 40 therms in City size B/C, average price, not seasonally adjusted","          ",1998,M01,2013,M06
"APUX00072610     ",X000,72610,"Electricity per KWH in City size B/C, average price, not seasonally adjusted","          ",1998,M01,2017,M07
"APUX00072611     ",X000,72611,"Utility (piped) gas - 100 therms in City size B/C, average price, not seasonally adjusted","          ",1998,M01,2013,M06
"APUX00072620     ",X000,72620,"Utility (piped) gas per therm in City size B/C, average price, not seasonally adjusted","          ",1998,M01,2017,M07
